Date,High,Low,Open,Close,Volume,Adj Close
4/18/2012,88.60713959,86.10142517,87.67428589,86.90571594,238632800,76.13192749
4/19/2012,86.38999939,83.50285339,85.74571228,83.91999817,208679800,73.51635742
4/20/2012,84.94571686,81.48857117,84.48285675,81.85428619,257746300,71.70674896
4/23/2012,82.38143158,79.51714325,81.51571655,81.67142487,241632300,71.54654694
4/24/2012,81.09857178,79.2857132,80.37285614,80.04000092,269037300,70.11737823
4/25/2012,88.2857132,86.57142639,87.94857025,87.14286041,226444400,76.33968353
4/26/2012,87.81285858,86.01856995,87.75285339,86.81428528,134017100,76.05183411
4/27/2012,86.59714508,85.7857132,86.43856812,86.14286041,101680600,75.46363831
4/30/2012,85.48571777,83.2857132,85.40000153,83.42571259,126536200,73.08335876
5/1/2012,85.2514267,83.0328598,83.55714417,83.16143036,152749800,72.85182953
5/2/2012,83.91428375,82.69428253,82.89142609,83.71142578,106847300,73.33364868
5/3/2012,84.48571777,82.90000153,84.35713959,83.11714172,97637400,72.81303406
5/4/2012,82.62285614,80.73857117,82.44000244,80.75,132498100,70.73931885
5/7/2012,81.82428741,80.17571259,80.2142868,81.35428619,115029600,71.26872253
5/8/2012,81.64286041,79.818573,81.36856842,81.16857147,124313000,71.10603333
5/9/2012,81.99714661,80.12142944,80.52857208,81.31143188,120176000,71.23118591
5/10/2012,82.26856995,81.20571136,82.08285522,81.50285339,83300000,71.39888
5/11/2012,82.0671463,80.62142944,80.7142868,80.95857239,99886500,70.92206573
5/14/2012,81.07286072,79.65714264,80.36714172,79.74571228,88156600,69.85955048
5/15/2012,80.45999908,78.82142639,80.20714569,79.02428436,119084000,69.22756958
5/16/2012,79.55571747,77.29142761,79.15000153,78.01142883,140224000,68.34027863
5/17/2012,78.2142868,75.73143005,77.90142822,75.73143005,179305000,66.34292603
5/18/2012,77.62999725,74.59714508,76.27999878,75.76856995,183073100,66.37545776
5/21/2012,80.22000122,76.29285431,76.35713959,80.1828537,157776500,70.24250793
5/22/2012,81.98285675,78.94000244,81.36428833,79.5671463,173717600,69.703125
5/23/2012,81.82857513,79.0328598,79.64286041,81.50856781,146224400,71.403862
5/24/2012,82.35713959,80.17571259,82.26714325,80.76000214,124057500,70.74810791
5/25/2012,80.83571625,79.78142548,80.65571594,80.32714081,82126800,70.36891174
5/29/2012,82,80.75856781,81.55714417,81.75285339,95127200,71.61789703
5/30/2012,82.85571289,80.93714142,81.31428528,82.73857117,132357400,72.48139191
5/31/2012,83.07142639,81.637146,82.96286011,82.5328598,122918600,72.30117798
6/1/2012,81.80714417,80.07428741,81.30857086,80.14142609,130246900,70.2062149
6/4/2012,81.07142639,78.35713959,80.2142868,80.612854,139248900,70.61917877
6/5/2012,80.92428589,79.76142883,80.181427,80.40428925,97053600,70.43649292
6/6/2012,81.97856903,80.7857132,81.11000061,81.637146,100363900,71.51649475
6/7/2012,82.47428894,81.5,82.47000122,81.67428589,94941700,71.54904938
6/8/2012,82.94000244,81.2857132,81.65714264,82.90285492,86879100,72.62529755
6/11/2012,84.07142639,81.51856995,83.95999908,81.59571075,147816200,71.48022461
6/12/2012,82.37428284,80.95714569,82.06571198,82.30857086,108845100,72.10470581
6/13/2012,82.63999939,81.48285675,82.07428741,81.73714447,73395000,71.60411835
6/14/2012,81.92857361,81.03713989,81.60571289,81.6471405,86393300,71.52527618
6/15/2012,82.08856964,81.36428833,81.57142639,82.01856995,83813800,71.85063934
6/18/2012,83.98428345,81.48143005,81.56571198,83.6828537,110103000,73.30860901
6/19/2012,84.2857132,83.30000305,83.34285736,83.91571808,90351100,73.51261902
6/20/2012,84.17857361,82.97142792,84.02999878,83.67713928,89735800,73.30361176
6/21/2012,84.03142548,82.49143219,83.63428497,82.52428436,81587800,72.29367828
6/22/2012,83.16999817,82.20285797,82.72000122,83.15714264,71117900,72.84807587
6/25/2012,82.82857513,81.48143005,82.47142792,81.53857422,76095600,71.43016815
6/26/2012,82.06999969,81.04714203,81.61856842,81.71857452,69134100,71.58785248
6/27/2012,82.39142609,81.70285797,82.14286041,82.07142639,50749300,71.89696503
6/28/2012,82,80.80142975,81.66714478,81.29285431,70709100,71.2148819
6/29/2012,83.42857361,82.0357132,82.57142639,83.42857361,105375200,73.08584595
7/2/2012,84.78142548,83.37142944,83.5328598,84.64571381,100023000,74.15210724
7/3/2012,85.7142868,84.85713959,84.98285675,85.62999725,60428200,75.01435852
7/5/2012,87.76285553,85.66428375,85.79428864,87.13428497,121095800,76.33216858
7/6/2012,86.91999817,85.94000244,86.72714233,86.55428314,104732600,75.82407379
7/9/2012,87.69999695,86.30142975,86.47142792,87.69857025,94851400,76.82649994
7/10/2012,88.55285645,86.47285461,88.28142548,86.887146,127989400,76.11566925
7/11/2012,86.80857086,85.3171463,86.58856964,86.34714508,117330500,75.64261627
7/12/2012,86.20999908,84.66857147,85.7485733,85.55714417,107010400,74.95054626
7/13/2012,86.74143219,85.7142868,86.13571167,86.42428589,77856800,75.71018219
7/16/2012,87.37428284,86.431427,86.44571686,86.70143127,75315100,75.95297241
7/17/2012,87.35713959,86.16428375,87.25571442,86.70571136,73406200,75.95670319
7/18/2012,86.90571594,86.22285461,86.65571594,86.60857391,63175000,75.87162018
7/19/2012,87.90714264,86.57142639,87.32571411,87.76000214,109215400,76.88030243
7/20/2012,87.77714539,86.24285889,87.57571411,86.32857513,99367800,75.62633514
7/23/2012,86.55714417,83.95857239,84.91428375,86.26142883,121993900,75.56752014
7/24/2012,87.09714508,85.5014267,86.76856995,85.84571075,141283100,75.20333862
7/25/2012,82.97142792,81.42857361,82.06571198,82.13857269,219328200,71.9557724
7/26/2012,82.91428375,81.48000336,82.82286072,82.12571716,101658200,71.94451904
7/27/2012,83.69000244,81.65571594,82.14428711,83.59428406,100984100,73.2310257
7/30/2012,85.63428497,83.97428894,84.41714478,85.00428772,94785600,74.4662323
7/31/2012,87.38571167,86.1028595,86.17571259,87.2514267,115581900,76.43479156
8/1/2012,88.05714417,86.14286041,87.98714447,86.68714142,96125400,75.94046021
8/2/2012,87.24143219,85.75,86.12000275,86.82714081,83039600,76.06310272
8/3/2012,88.2828598,87.36571503,87.66143036,87.95714569,86230200,77.05301666
8/6/2012,89.26714325,87.89428711,88.18428802,88.93571472,75525800,77.91029358
8/7/2012,89.2857132,88.29142761,88.9671402,88.70143127,72611700,77.70503998
8/8/2012,89.12571716,88.15714264,88.48428345,88.55142975,61176500,77.57362366
8/9/2012,88.818573,88.25714111,88.26428223,88.67571259,55410600,78.01602173
8/10/2012,88.82286072,88.38571167,88.387146,88.81428528,48734700,78.13793182
8/13/2012,90,89.0357132,89.05571747,90,69708100,79.1811142
8/14/2012,91.23000336,90.02999878,90.26714325,90.24143219,85042300,79.3935318
8/15/2012,90.57142639,89.67857361,90.18571472,90.11856842,64335600,79.28543854
8/16/2012,90.9657135,90.07142639,90.17285919,90.90571594,63633500,79.97795868
8/17/2012,92.59857178,91.25856781,91.42857361,92.58714294,110690300,81.45727539
8/20/2012,95.02143097,92.84285736,92.85857391,95.02143097,153346200,83.59892273
8/21/2012,96.41143036,92.90428925,95.83142853,93.72285461,203179900,82.45645142
8/22/2012,95.57142639,92.58714294,93.48857117,95.55285645,141330700,84.06647491
8/23/2012,95.69999695,94.44999695,95.15856934,94.66143036,105032200,83.28220367
8/24/2012,95.63999939,93.65000153,94.2157135,94.74571228,109335100,83.35636139
8/27/2012,97.26714325,96.22000122,97.14142609,96.52571106,106752100,84.9223938
8/28/2012,96.58571625,95.80999756,96.42571259,96.40000153,66854200,84.81179047
8/29/2012,96.80999756,96.08571625,96.4642868,96.20999908,50701700,84.6446228
8/30/2012,95.93571472,94.69285583,95.80571747,94.83856964,75674900,83.43804169
8/31/2012,95.51428223,93.89286041,95.32142639,95.0342865,84580300,83.61024475
9/4/2012,96.44857025,94.92857361,95.10857391,96.42428589,91973000,84.83315277
9/5/2012,96.62142944,95.65714264,96.51000214,95.74714661,84093800,84.2374115
9/6/2012,96.89857483,95.82857513,96.16714478,96.61000061,97799100,84.99652863
9/7/2012,97.49714661,96.53857422,96.86428833,97.20571136,82416600,85.52065277
9/10/2012,97.612854,94.58571625,97.20714569,94.67713928,121999500,83.29603577
9/11/2012,95.72856903,93.7857132,95.01571655,94.37000275,125995800,83.02580261
9/12/2012,95.69999695,93.7142868,95.26428223,95.68428802,178058300,84.18210602
9/13/2012,97.92857361,96.39571381,96.76714325,97.568573,149590000,85.8398819
9/14/2012,99.568573,98.26999664,98.56571198,98.75428772,150118500,86.88304138
9/17/2012,99.97142792,99.23000336,99.90714264,99.96857452,99507800,87.95137024
9/18/2012,100.3328552,99.48857117,99.98285675,100.2728577,93375800,88.21909332
9/19/2012,100.5699997,99.93856812,100.0371399,100.3000031,81718700,88.24298096
9/20/2012,100.0085678,99.08856964,99.87999725,99.81428528,84142100,87.81564331
9/21/2012,100.7242889,99.90856934,100.3442841,100.0128555,142897300,87.99034119
9/24/2012,99.30285645,97.57142639,98.12285614,98.68428802,159941600,86.82145691
9/25/2012,98.96857452,96.14286041,98.32286072,96.22000122,129697400,84.65342712
9/26/2012,96.09857178,94.45714569,95.5342865,95.02571106,144125800,83.60269165
9/27/2012,97.45285797,94.33571625,94.89857483,97.33142853,148522500,85.63124847
9/28/2012,97.30142975,95.25,96.9642868,95.30000305,133777700,83.84400177
10/1/2012,96.67857361,93.7857132,95.87999725,94.19857025,135898700,82.87499237
10/2/2012,95.19285583,92.94999695,94.54428864,94.47285461,156998100,83.11629486
10/3/2012,95.98000336,94.66143036,94.98000336,95.92142487,106070300,84.39073944
10/4/2012,96.32142639,95.07857513,95.89286041,95.25714111,92681400,83.80630493
10/5/2012,95.14286041,93.04000092,95.02857208,93.22714233,148501500,82.02033997
10/8/2012,92.50856781,90.87285614,92.41143036,91.16714478,159498500,80.20795441
10/9/2012,91.4985733,89.07857513,91.23571777,90.83571625,209649300,79.91637421
10/10/2012,92.13999939,91,91.39142609,91.55857086,127589000,80.55233765
10/11/2012,92.45714569,89.72856903,92.35713959,89.72856903,136520300,78.94232941
10/12/2012,90.76856995,89.32857513,89.93714142,89.95857239,115003700,79.14468384
10/15/2012,90.73285675,89.12142944,90.33571625,90.68000031,108125500,79.77937317
10/16/2012,92.90000153,90.14286041,90.76714325,92.82714081,137442900,81.66843414
10/17/2012,93.25571442,92,92.69571686,92.08714294,97259400,81.0173645
10/18/2012,91.72285461,90,91.37000275,90.37714386,119156100,79.51293945
10/19/2012,90.25285339,87.08856964,90.15000153,87.12000275,186021500,76.64733887
10/22/2012,90.76856995,87.2514267,87.48857117,90.57571411,136682700,79.6876297
10/23/2012,90.55714417,87.38571167,90.14286041,87.62285614,176786400,77.08974457
10/24/2012,89.50714111,87.23428345,88.77714539,88.11856842,139631800,77.52587128
10/25/2012,88.85713959,86.50714111,88.57142639,87.07714081,164081400,76.60962677
10/26/2012,87.7142868,84.42857361,87.06143188,86.2857132,254608200,75.91333008
10/31/2012,85.99428558,83.95714569,84.98285675,85.04571533,127500800,74.82239532
11/1/2012,86.14286041,84.88143158,85.45999908,85.22000122,90324500,74.97570801
11/2/2012,85.27857208,82.10713959,85.12714386,82.40000153,149843400,72.49472809
11/5/2012,83.9671402,82.51428223,83.36000061,83.51714325,132283900,73.47758484
11/6/2012,84.39142609,82.87000275,84.318573,83.26428223,93729300,73.25508881
11/7/2012,82.07714081,79.39286041,81.97714233,79.7142868,198412200,70.45219421
11/8/2012,80.318573,76.47000122,80.08999634,76.82142639,264036500,67.89545441
11/9/2012,79.26856995,76.24571228,77.20285797,78.15142822,232478400,69.07089996
11/12/2012,79.2142868,76.94999695,79.16428375,77.54714203,128950500,68.53683472
11/13/2012,78.63999939,76.62285614,76.98714447,77.55714417,133237300,68.54567719
11/14/2012,78.20714569,76.59714508,77.92857361,76.69714355,119292600,67.7855835
11/15/2012,77.07142639,74.66000366,76.79000092,75.08856964,197477700,66.36392212
11/16/2012,75.7142868,72.25,75.02857208,75.38285828,316723400,66.62401581
11/19/2012,81.07142639,77.12571716,77.24428558,80.818573,205829400,71.42816162
11/20/2012,81.70714569,79.22571564,81.70143127,80.12999725,160688500,70.81957245
11/21/2012,81.05285645,79.51428223,80.60713959,80.24285889,93250500,70.91933441
11/23/2012,81.7142868,80.37142944,81.02428436,81.64286041,68206600,72.15668488
11/26/2012,84.2857132,81.95857239,82.27143097,84.21857452,157644900,74.43309784
11/27/2012,84.34571075,82.87142944,84.22142792,83.54000092,133332500,73.83335876
11/28/2012,83.68571472,81.7514267,82.4671402,83.27714539,130216100,73.60105896
11/29/2012,84.89286041,83.60713959,84.3171463,84.19428253,128674700,74.41163635
11/30/2012,84.05714417,83.23999786,83.82714081,83.61142731,97829900,73.89650726
12/3/2012,84.94142914,83.64286041,84.80714417,83.74143219,91070000,74.01139832
12/4/2012,83.11428833,81.73285675,83.11428833,82.26428223,139267100,72.70588684
12/5/2012,81.32142639,76.9671402,81.27285767,76.97000122,261159500,68.02676392
12/6/2012,79.04428864,74.08999634,75.56285858,78.17713928,294303100,69.0936203
12/7/2012,79.31428528,75.7142868,79.05714417,76.17857361,196760200,67.32728577
12/10/2012,76.93000031,74.51142883,75,75.68856812,157621100,66.89421082
12/11/2012,78.50856781,76.76714325,77.11000061,77.34143066,148086400,68.35500336
12/12/2012,78.2857132,76.61000061,78.25285339,77,121786000,68.05327606
12/13/2012,76.80571747,75.11428833,75.87857056,75.66999817,156314900,66.87779999
12/14/2012,74.01856995,72.22571564,73.5357132,72.82714081,252394800,64.36525726
12/17/2012,74.2857132,71.60428619,72.70428467,74.11856842,189401800,65.50662994
12/18/2012,76.41428375,74.32142639,75,76.27143097,156421300,67.40934753
12/19/2012,76.24285889,75.07142639,75.92428589,75.18714142,112342300,66.45103455
12/20/2012,75.74285889,74.12571716,75.7142868,74.5328598,120422400,65.87277222
12/21/2012,74.23857117,72.89142609,73.20999908,74.19000244,149067100,65.56978607
12/24/2012,74.89286041,74.10142517,74.33571625,74.30999756,43938300,65.67579651
12/26/2012,74.20857239,73.01714325,74.14286041,73.2857132,75609100,64.7705307
12/27/2012,73.75,72.09428406,73.362854,73.58000183,113780100,65.03062439
12/28/2012,73.49714661,72.58856964,72.89857483,72.79856873,88569600,64.33999634
12/31/2012,76.48571777,72.7142868,72.9328537,76.02428436,164873100,67.19093323
1/2/2013,79.2857132,77.37571716,79.11714172,78.4328537,140129500,69.31964111
1/3/2013,78.52428436,77.2857132,78.26856995,77.44285583,88241300,68.44467163
1/4/2013,76.94714355,75.11856842,76.70999908,75.2857132,148583400,66.53816223
1/7/2013,75.61428833,73.59999847,74.57142639,74.84285736,121039100,66.1467514
1/8/2013,75.98428345,74.4642868,75.60142517,75.04428864,114676800,66.32478333
1/9/2013,75.0014267,73.71286011,74.64286041,73.87142944,101901100,65.28820801
1/10/2013,75.53142548,73.64571381,75.50714111,74.78713989,150286500,66.09751129
1/11/2013,75.04571533,74.14571381,74.42857361,74.32857513,87626700,65.6922226
1/14/2013,72.5,71.2157135,71.81143188,71.67857361,183551900,63.35014725
1/15/2013,71.2842865,69.05428314,71.18571472,69.41714478,219193100,61.35145569
1/16/2013,72.77714539,70.35713959,70.66285706,72.29856873,172701200,63.89810181
1/17/2013,72.9642868,71.71857452,72.90142822,71.81143188,113419600,63.46755981
1/18/2013,71.74571228,70.91428375,71.2171402,71.42857361,118230700,63.12919617
1/22/2013,72.55428314,70.94714355,72.08000183,72.11000061,115386600,63.73143387
1/23/2013,73.56999969,72.11000061,72.68714142,73.43000031,215377400,64.89807129
1/24/2013,66.5328598,64.32142639,65.7142868,64.35713959,365213100,56.87937927
1/25/2013,65.17571259,62.1428566,64.52714539,62.84000015,302006600,55.53852844
1/28/2013,64.74428558,62.26571274,62.54714203,64.26142883,196379400,56.7947998
1/29/2013,65.74285889,64.58856964,65.5,65.4671402,142789500,57.86042023
1/30/2013,66.08571625,64.92857361,65.2857132,65.26142883,104288800,57.67860794
1/31/2013,65.61142731,64.99714661,65.2828598,65.06999969,79833600,57.50942612
2/1/2013,65.63999939,64.05000305,65.58714294,64.80285645,134871100,57.27332687
2/4/2013,65.13428497,63.1428566,64.84428406,63.18857193,119279300,55.84660339
2/5/2013,65.67713928,63.17428589,63.43571472,65.40571594,143336900,57.80612946
2/6/2013,66.64286041,64.65428925,65.20999908,65.33571625,148426600,57.74425507
2/7/2013,67.14286041,64.87428284,66.17857361,66.88857269,176145200,59.46121979
2/8/2013,68.40142822,66.89286041,67.7142868,67.85428619,158289600,60.31969833
2/11/2013,69.27714539,67.60713959,68.07142639,68.56143188,129372600,60.94832993
2/12/2013,68.91143036,66.81999969,68.5014267,66.84285736,152263300,59.42058563
2/13/2013,67.66285706,66.17428589,66.74428558,66.7157135,118801900,59.30755615
2/14/2013,67.37714386,66.28857422,66.36000061,66.65571594,88818800,59.25422287
2/15/2013,67.16571808,65.70285797,66.97856903,65.73714447,97936300,58.43764496
2/19/2013,66.10428619,64.83571625,65.87142944,65.71286011,108945900,58.41606522
2/20/2013,65.38428497,64.11428833,65.38428497,64.12142944,119075600,57.00135422
2/21/2013,64.16714478,63.25999832,63.7142868,63.72285843,111795600,56.64704132
2/22/2013,64.51428223,63.79999924,64.17857361,64.40142822,82663700,57.25025177
2/25/2013,65.01714325,63.22428513,64.83571625,63.25714111,93144800,56.23303223
2/26/2013,64.50571442,62.52285767,63.40285873,64.13857269,125374900,57.0165863
2/27/2013,64.63428497,62.95000076,64.06143188,63.50999832,146837600,56.45781326
2/28/2013,63.98143005,63.05714417,63.43571472,63.05714417,80628800,56.05525589
3/1/2013,62.59714127,61.42571259,62.57143021,61.49571609,138112100,54.66719055
3/4/2013,61.17142868,59.8571434,61.11428452,60.00714111,145688900,53.34391403
3/5/2013,62.16999817,60.1071434,60.2114296,61.59142685,159608400,54.75227737
3/6/2013,62.17856979,60.63285828,62.0728569,60.80857086,115062500,54.05636215
3/7/2013,61.7157135,60.15142822,60.6428566,61.51142883,117118400,54.68117142
3/8/2013,62.20428467,61.22999954,61.40000153,61.67428589,97870500,54.82593536
3/11/2013,62.7157135,60.73428726,61.3928566,62.55285645,118559000,55.60694504
3/12/2013,62.69714355,61.08142853,62.22857285,61.20428467,116477900,54.40813065
3/13/2013,62.07143021,60.76571274,61.20714188,61.19285583,101387300,54.39797211
3/14/2013,62.09142685,61.49285889,61.83285904,61.7857132,75968900,54.92500305
3/15/2013,63.4614296,62.4642868,62.56142807,63.38000107,160990200,56.34224319
3/18/2013,65.35142517,63.02857208,63.06428528,65.1028595,151549300,57.87380219
3/19/2013,65.8528595,64.07142639,65.64286041,64.92713928,131693800,57.71759415
3/20/2013,65.37571716,64.22714233,65.34571075,64.58285522,77165200,57.41153336
3/21/2013,65.42571259,64.30000305,64.3171463,64.67571259,95813900,57.49409103
3/22/2013,66.01428223,64.73000336,64.94000244,65.98714447,98776300,58.65989685
3/25/2013,67.13571167,65.96857452,66.38428497,66.22571564,125283900,58.87197113
3/26/2013,66.54856873,65.79000092,66.49143219,65.87714386,73573500,58.56209183
3/27/2013,65.25714111,64.38999939,65.20857239,64.58285522,82809300,57.41153336
3/28/2013,64.54571533,63.08856964,64.26000214,63.23714447,110709900,56.21525192
4/1/2013,63.38571548,61.10571289,63.12857056,61.27285767,97433000,54.46908951
4/2/2013,62.59142685,60.91428757,61.08571243,61.39857101,132379800,54.58083725
4/3/2013,62.46857071,61.47285843,61.62428665,61.71285629,90804000,54.86022186
4/4/2013,62.1428566,60.75,61.9657135,61.10285568,89611900,54.31795502
4/5/2013,60.70714188,59.95428467,60.6428566,60.45714188,95923800,53.74395752
4/8/2013,61.07143021,60.35571289,60.69285583,60.88714218,75207300,54.12619781
4/9/2013,61.2142868,60.3928566,60.90857315,60.99714279,76653500,54.22398376
4/10/2013,62.43714142,60.8585701,61.15714264,62.24142838,93982000,55.33011246
4/11/2013,62.56999969,61.59999847,61.95999908,62.04714203,82091100,55.15739059
4/12/2013,62.02142715,61.29857254,62.02142715,61.40000153,59653300,54.58211136
4/15/2013,61.12714386,59.93571472,61,59.97857285,79380000,53.31851578
4/16/2013,60.94428635,60.08142853,60.22428513,60.8914299,76442800,54.13000488
4/17/2013,60.08571243,56.87285614,60.0385704,57.54285812,236264000,51.15325928
4/18/2013,57.97000122,55.6771431,57.85571289,56.00714111,166574800,49.78808212
4/19/2013,57.08571243,55.01428604,55.42428589,55.79000092,152318600,49.59505081
4/22/2013,57.45714188,55.89571381,56.09142685,56.95285797,107480100,50.62877655
4/23/2013,58.34000015,56.97285843,57.71285629,58.01856995,166059600,51.57615662
4/24/2013,59.32143021,56.07143021,56.22000122,57.92285538,242412800,51.49107742
4/25/2013,59.13428497,58.1428566,58.74714279,58.34000015,96209400,51.86188889
4/26/2013,59.82428741,58.32143021,58.54428482,59.59999847,191024400,52.981987
4/29/2013,61.94571304,60,60.06428528,61.44571304,160081600,54.62274551
4/30/2013,63.6071434,61.72428513,62.15714264,63.25428391,172884600,56.23048401
5/1/2013,63.56142807,62.05571365,63.49428558,62.75571442,126727300,55.78727722
5/2/2013,64.08428192,62.94714355,63.11142731,63.64571381,105457100,56.57846069
5/3/2013,64.74714661,64.16428375,64.47285461,64.2828598,90325200,57.14485168
5/6/2013,66.02857208,64.90142822,65.10142517,65.81571198,124160400,58.50749588
5/7/2013,66.5357132,64.81428528,66.42428589,65.52285767,120938300,58.24715424
5/8/2013,66.48143005,65.11571503,65.57714081,66.26285553,118149500,58.90498352
5/9/2013,66.14286041,65.08285522,65.68714142,65.25285339,99621900,58.39108276
5/10/2013,65.67285919,64.35428619,65.42428589,64.70999908,83713000,57.90532684
5/13/2013,65.41428375,64.5,64.5014267,64.96286011,79237200,58.13158417
5/14/2013,65.02857208,63.16428757,64.83571625,63.40857315,111779500,56.74074936
5/15/2013,63,60.33714294,62.73714447,61.26428604,185403400,54.82194519
5/16/2013,62.54999924,59.84285736,60.46285629,62.08285904,150801000,55.55443573
5/17/2013,62.86999893,61.5728569,62.72142792,61.89428711,106976100,55.38568878
5/20/2013,63.68571472,61.44285583,61.70142746,63.27571487,112894600,56.62185669
5/21/2013,63.63999939,62.02857208,62.59285736,62.80857086,114005500,56.20384216
5/22/2013,64.05000305,62.60285568,63.43571472,63.04999924,110759600,56.41988373
5/23/2013,63.73714447,62.25571442,62.27857208,63.16285706,88255300,56.52087402
5/24/2013,63.66571426,62.90857315,62.97857285,63.59285736,69041700,56.90565109
5/28/2013,64.44428253,62.97857285,64.27143097,63.06285858,96536300,56.43138504
5/29/2013,63.92856979,62.77142715,62.8571434,63.56428528,82644100,56.88008118
5/30/2013,64.92857361,63.5014267,63.66428757,64.51142883,88379900,57.72763443
5/31/2013,65.30000305,64.2142868,64.64286041,64.24714661,96075700,57.49113083
6/3/2013,64.62285614,63.2114296,64.38999939,64.38857269,93088100,57.61769867
6/4/2013,64.91857147,63.91285706,64.74571228,64.18714142,73182200,57.43744659
6/5/2013,64.38857269,63.38714218,63.66428757,63.58714294,72647400,56.90053558
6/6/2013,63.8571434,62.00714111,63.63857269,62.63714218,104233500,56.05043411
6/7/2013,63.31999969,61.82428741,62.3571434,63.11571503,101133900,56.47868729
6/10/2013,64.15428925,62.40000153,63.53285599,62.69857025,112538300,56.10540771
6/11/2013,63.2514267,61.90285873,62.2485733,62.51428604,71528100,55.94049072
6/12/2013,63.0357132,61.6428566,62.7857132,61.74142838,66306800,55.24890137
6/13/2013,62.44857025,61.25,61.7857132,62.27999878,71458100,55.73085403
6/14/2013,62.32714462,61.2142868,62.20000076,61.43571472,67966500,54.97534943
6/17/2013,62.24285889,61.47999954,61.63428497,61.7142868,64853600,55.22462845
6/18/2013,62.12857056,61.45857239,61.65142822,61.681427,48756400,55.19523239
6/19/2013,61.66571426,60.42856979,61.62857056,60.42856979,77735000,54.07410431
6/20/2013,60.85428619,59.31000137,59.90000153,59.54857254,89327700,53.2866478
6/21/2013,60,58.29999924,59.7842865,59.07143021,120279600,52.85968781
6/24/2013,58.38000107,56.86428452,58.20000076,57.50571442,120186500,51.45860672
6/25/2013,58.25571442,56.97571564,57.95714188,57.51856995,78540700,51.47011185
6/26/2013,57.82714462,56.52285767,57.70000076,56.86714172,91931000,50.88719177
6/27/2013,57.34142685,56.22000122,57.0357132,56.25428391,84311500,50.33877182
6/28/2013,57.181427,55.55285645,55.90857315,56.64714432,144629100,50.69032288
7/1/2013,58.89571381,57.31714249,57.52714157,58.45999908,97763400,52.31254196
7/2/2013,60.23285675,58.49571609,58.56571579,59.7842865,117466300,53.49757004
7/3/2013,60.42571259,59.63571548,60.12285614,60.11428452,60232200,53.79287338
7/5/2013,60.47000122,59.33571243,60.05571365,59.63142776,68506200,53.36079025
7/8/2013,60.1428566,58.66428757,60.01571274,59.29285812,74534600,53.057827
7/9/2013,60.5,58.62571335,59.08571243,60.33571243,88146100,53.99101639
7/10/2013,60.68571472,59.75,59.94285583,60.10428619,70351400,53.78393173
7/11/2013,61.17856979,60.16714096,60.42142868,61.04142761,81573100,54.62252426
7/12/2013,61.39857101,60.48714447,61.09285736,60.93000031,69890800,54.52281952
7/15/2013,61.63714218,60.68571472,60.7157135,61.06285858,60479300,54.64170074
7/16/2013,61.52999878,60.59571457,60.931427,61.45714188,54134500,54.99452209
7/17/2013,61.74571609,61.17428589,61.38571548,61.47285843,49747600,55.00857925
7/18/2013,62.12428665,61.51571274,61.91143036,61.68000031,54719700,55.19394684
7/19/2013,61.99714279,60.62142944,61.87142944,60.70714188,67180400,54.32338333
7/22/2013,61.3928566,60.78142929,61.35142899,60.90142822,51949100,54.49723816
7/23/2013,60.99428558,59.81571579,60.8571434,59.85571289,92348900,53.56149292
7/24/2013,63.51285553,62.18000031,62.70428467,62.93000031,147984200,56.31250381
7/25/2013,63.05714417,62.25857162,62.95714188,62.6428566,57373400,56.05554199
7/26/2013,63.00571442,62.04857254,62.18571472,62.9985733,50038100,56.37387085
7/29/2013,64.2842865,62.88571548,62.97142792,63.97000122,62014400,57.24313736
7/30/2013,65.30714417,64.17571259,64.27999878,64.76000214,77355600,57.95005798
7/31/2013,65.33428192,64.20428467,64.9985733,64.6471405,80739400,57.84906769
8/1/2013,65.25714111,64.7514267,65.10713959,65.23999786,51562700,58.3795929
8/2/2013,66.12142944,65.23714447,65.43000031,66.07714081,68695900,59.12870026
8/5/2013,67.23857117,66.02143097,66.38428497,67.06428528,79713900,60.01203918
8/6/2013,67.41285706,66.02428436,66.86000061,66.4642868,83714400,59.4751358
8/7/2013,66.7142868,65.9671402,66.25714111,66.42571259,74714500,59.44061279
8/8/2013,66.30000305,65.42142487,66.26571655,65.85857391,63944300,59.32223511
8/9/2013,65.77999878,64.80714417,65.51999664,64.92142487,66716300,58.47808838
8/12/2013,66.94999695,65.23285675,65.26571655,66.76571655,91108500,60.13933182
8/13/2013,70.66571808,66.86428833,67.27714539,69.93856812,220485300,62.99729156
8/14/2013,72.0357132,70.48571777,71.12571716,71.2142868,189093100,64.14640045
8/15/2013,71.77143097,69.86856842,70.91714478,71.12999725,122573500,64.07045746
8/16/2013,71.84857178,71.26571655,71.44999695,71.76142883,90576500,64.63922119
8/19/2013,73.39142609,72,72.04856873,72.5342865,127629600,65.33538818
8/20/2013,72.93856812,71.54571533,72.81571198,71.58142853,89672100,64.47711182
8/21/2013,72.44999695,71.59999847,71.94142914,71.76571655,83969900,64.64309692
8/22/2013,72.22714233,71.17142487,72.13999939,71.85142517,61051900,64.72031403
8/23/2013,71.90714264,71.33571625,71.89571381,71.57428741,55682900,64.47067261
8/26/2013,72.88571167,71.5,71.5357132,71.8528595,82741400,64.72159576
8/27/2013,71.78713989,69.47142792,71.14286041,69.79856873,106047200,62.87118149
8/28/2013,70.82857513,69.42857361,69.42857361,70.12857056,76902000,63.1684227
